Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
5854222,01:37:34.222,m,oh.,0,,,,,0,,,,,,,,0,0,,
5855208,01:37:35.208,m,oh.,0,,,,,0,,,,,,,,0,0,,
5861498,01:37:41.498,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5862620,01:37:42.620,m,you tired?,0,,,,,1,you,,,,,,,0,1,,
5864558,01:37:44.558,m,ready?,0,,,,,0,,,,,,,,0,0,,
5865272,01:37:45.272,m,honk honk.,0,,,,,0,,,,,,,,0,0,,
5866156,01:37:46.156,m,get get get get got you.,0,,,,,1,you,,,,,,,0,1,,
5867924,01:37:47.924,m,got you got you got you got you.,0,,,,,4,you,you,you,you,,,,0,4,,
5879654,01:37:59.654,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5882748,01:38:02.748,m,go up the.,0,,,,,0,,,,,,,,0,1,,
5883122,01:38:03.122,m,go up the slide again.,1,slide,,,,0,,,,,,,,1,0,,
5887338,01:38:07.338,m,up up up up up up.,0,,,,,0,,,,,,,,0,0,,
5889582,01:38:09.582,m,up up up up up up.,0,,,,,0,,,,,,,,0,0,,
5893152,01:38:13.152,m,jump.,0,,,,,0,,,,,,,,0,0,,
5896042,01:38:16.42,m,oh.,0,,,,,0,,,,,,,,0,0,,
5897436,01:38:17.436,m,good job.,0,,,,,0,,,,,,,,1,0,,
5901890,01:38:21.890,m,okay.,0,,,,,0,,,,,,,,0,0,,
5903080,01:38:23.80,m,slide down.,0,,,,,0,,,,,,,,0,0,,
5905698,01:38:25.698,m,oh.,0,,,,,0,,,,,,,,0,0,,
5905834,01:38:25.834,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5906752,01:38:26.752,m,I got you.,0,,,,,2,i,you,,,,,,0,2,,
5907840,01:38:27.840,m,I got you.,0,,,,,2,i,you,,,,,,0,2,,
5909166,01:38:29.166,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5919604,01:38:39.604,m,okay.,0,,,,,0,,,,,,,,0,0,,
5922188,01:38:42.188,m,careful.,0,,,,,0,,,,,,,,0,0,,
5928478,01:38:48.478,m,huh?,0,,,,,0,,,,,,,,0,0,,
5929396,01:38:49.396,m,oh my God is that you're saying?,0,,,,,1,you,,,,,,,0,1,,
5931436,01:38:51.436,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5933204,01:38:53.204,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5934122,01:38:54.122,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5937148,01:38:57.148,m,be careful.,0,,,,,0,,,,,,,,0,0,,
5940072,01:39:00.72,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5941228,01:39:01.228,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5943132,01:39:03.132,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5945070,01:39:05.70,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5948708,01:39:08.708,m,that was a high jump.,1,jump,,,,1,that,,,,,,,1,1,,
5950850,01:39:10.850,m,that's a high jump.,1,jump,,,,1,that,,,,,,,1,1,,
5953536,01:39:13.536,m,whoah.,0,,,,,0,,,,,,,,0,0,,
5954046,01:39:14.46,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
5954318,01:39:14.318,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5956120,01:39:16.120,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5958602,01:39:18.602,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5960846,01:39:20.846,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5961866,01:39:21.866,m,hey Derin in about five minutes we're going to eat our dinner okay?,3,derin,minutes,dinner,,2,we,our,,,,,,2,2,,
5965232,01:39:25.232,m,huh?,0,,,,,0,,,,,,,,0,0,,
5966694,01:39:26.694,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5969448,01:39:29.448,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5972066,01:39:32.66,m,oh boy.,0,,,,,0,,,,,,,,0,0,,
5973732,01:39:33.732,m,oh my.,0,,,,,0,,,,,,,,0,0,,
5977472,01:39:37.472,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5985326,01:39:45.326,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5986958,01:39:46.958,m,you're saying it?,0,,,,,2,you,it,,,,,,0,2,,
5989168,01:39:49.168,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5994438,01:39:54.438,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
5996920,01:39:56.920,m,we can play with Legos again.,1,legos,,,,1,we,,,,,,,0,1,,
5998552,01:39:58.552,m,you want to play with Legos while I heat up your dinner?,2,legos,dinner,,,3,you,i,your,,,,,1,3,,
6000388,01:40:00.388,m,okay.,0,,,,,0,,,,,,,,0,0,,
6001850,01:40:01.850,m,xxx?,0,,,,,0,,,,,,,,0,0,,
6003210,01:40:03.210,m,no?,0,,,,,0,,,,,,,,0,0,,
6009704,01:40:09.704,m,find?,0,,,,,0,,,,,,,,0,0,,
6010384,01:40:10.384,m,come over me?,0,,,,,1,me,,,,,,,0,1,,
6011336,01:40:11.336,m,okay.,0,,,,,0,,,,,,,,0,0,,
6011948,01:40:11.948,m,ready?,0,,,,,0,,,,,,,,0,0,,
6013750,01:40:13.750,m,ready?,0,,,,,0,,,,,,,,0,0,,
6015620,01:40:15.620,m,what are you doing?,0,,,,,1,you,,,,,,,0,2,,
6016776,01:40:16.776,m,go back to back?,0,,,,,0,,,,,,,,1,0,,
6018136,01:40:18.136,m,who's taller?,0,,,,,0,,,,,,,,0,1,,
6019122,01:40:19.122,m,am I taller?,0,,,,,1,i,,,,,,,0,1,,
6020414,01:40:20.414,m,yeah?,0,,,,,0,,,,,,,,0,0,,
6021468,01:40:21.468,m,want to come over my back ready?,1,back,,,,1,my,,,,,,,1,1,,
6023542,01:40:23.542,m,hi give me your hands.,1,hands,,,,2,me,your,,,,,,1,2,,
6025548,01:40:25.548,m,oh like Spiderman.,1,spiderman,,,,0,,,,,,,,0,0,,
6027146,01:40:27.146,m,mmm.,0,,,,,0,,,,,,,,0,0,,
6027384,01:40:27.384,m,mmhm.,0,,,,,0,,,,,,,,1,0,,
6032552,01:40:32.552,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6032960,01:40:32.960,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
6033946,01:40:33.946,m,you need help?,0,,,,,1,you,,,,,,,1,1,,
6036156,01:40:36.156,m,got it yourself okay.,0,,,,,2,it,yourself,,,,,,0,2,,
6037482,01:40:37.482,m,again?,0,,,,,0,,,,,,,,0,0,,
6038672,01:40:38.672,m,ooh be careful.,0,,,,,0,,,,,,,,0,0,,
6040372,01:40:40.372,m,please be careful.,0,,,,,0,,,,,,,,0,0,,
6042684,01:40:42.684,m,please be careful.,0,,,,,0,,,,,,,,0,0,,
6044214,01:40:44.214,m,yeah.,0,,,,,0,,,,,,,,0,0,,
6044996,01:40:44.996,m,yes.,0,,,,,0,,,,,,,,0,0,,
6051218,01:40:51.218,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6051660,01:40:51.660,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
6052714,01:40:52.714,m,you're a monkey.,1,monkey,,,,1,you,,,,,,,1,1,,
6054958,01:40:54.958,m,you're a monkey.,1,monkey,,,,1,you,,,,,,,1,1,,
6057134,01:40:57.134,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
6057984,01:40:57.984,m,Derin's a monkey.,2,derin,monkey,,,0,,,,,,,,1,0,,
6059786,01:40:59.786,m,oh my gosh Derin's a monkey.,2,derin,monkey,,,0,,,,,,,,1,0,,
6062642,01:41:02.642,m,oh.,0,,,,,0,,,,,,,,0,0,,
6063084,01:41:03.84,m,what?,0,,,,,0,,,,,,,,0,1,,
6063628,01:41:03.628,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6064036,01:41:04.36,m,don't.,0,,,,,0,,,,,,,,0,0,,
6065532,01:41:05.532,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6075732,01:41:15.732,m,hmm?,0,,,,,0,,,,,,,,0,0,,
6080152,01:41:20.152,m,hmm?,0,,,,,0,,,,,,,,0,0,,
6082328,01:41:22.328,m,okay that's it.,0,,,,,0,,,,,,,,0,2,,
6082940,01:41:22.940,m,okay.,0,,,,,0,,,,,,,,0,0,,
6083790,01:41:23.790,m,let's sit quietly.,0,,,,,0,,,,,,,,0,1,,
6084470,01:41:24.470,m,mmm.,0,,,,,0,,,,,,,,0,0,,
6085354,01:41:25.354,m,what should we do in here?,0,,,,,1,we,,,,,,,0,2,,
6086884,01:41:26.884,m,what should we do in here?,0,,,,,1,we,,,,,,,0,2,,
6089876,01:41:29.876,m,okay what's happening?,0,,,,,0,,,,,,,,0,1,,
6093480,01:41:33.480,m,huh?,0,,,,,0,,,,,,,,0,0,,
6096676,01:41:36.676,m,sit?,0,,,,,0,,,,,,,,0,0,,
6098512,01:41:38.512,m,filming?,0,,,,,0,,,,,,,,0,0,,
6099770,01:41:39.770,m,filming?,0,,,,,0,,,,,,,,0,0,,
6101096,01:41:41.96,m,filming.,0,,,,,0,,,,,,,,0,0,,
6102150,01:41:42.150,m,you know I think we should change your diap diap.,1,diapdaip,,,,4,you,i,we,your,,,,2,4,,
6104360,01:41:44.360,m,it's a little saggy.,0,,,,,1,it,,,,,,,0,1,,
6107726,01:41:47.726,m,you want to do it in the bathroom?,1,bathroom,,,,2,you,it,,,,,,1,2,,
6109834,01:41:49.834,m,no?,0,,,,,0,,,,,,,,0,0,,
6111466,01:41:51.466,m,it's just a pee pee right?,1,peepee,,,,1,it,,,,,,,2,1,,
6113948,01:41:53.948,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
6115342,01:41:55.342,m,oh my gosh.,0,,,,,0,,,,,,,,0,0,,
6117348,01:41:57.348,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6117994,01:41:57.994,m,hey.,0,,,,,0,,,,,,,,0,0,,
6120000,01:42:00.0,m,hey.,0,,,,,0,,,,,,,,0,0,,
6209828,01:43:29.828,m,you okay?,0,,,,,1,you,,,,,,,0,1,,
6210712,01:43:30.712,m,okay.,0,,,,,0,,,,,,,,0,0,,
6211358,01:43:31.358,m,hey.,0,,,,,0,,,,,,,,0,0,,
6211936,01:43:31.936,m,last one okay?,1,one,,,,0,,,,,,,,1,0,,
6212514,01:43:32.514,m,and then we're going to wind down a little bit.,0,,,,,1,we,,,,,,,1,1,,
6214078,01:43:34.78,m,we're going to eat our dinner.,1,dinner,,,,2,we,our,,,,,,1,2,,
6216220,01:43:36.220,m,hmm?,0,,,,,0,,,,,,,,0,0,,
6220028,01:43:40.28,m,milk you want some milk?,2,milk,milk,,,1,you,,,,,,,2,1,,
6221388,01:43:41.388,m,cold or warm?,0,,,,,0,,,,,,,,0,0,,
6222578,01:43:42.578,m,okay.,0,,,,,0,,,,,,,,0,0,,
6223020,01:43:43.20,m,let's do this.,0,,,,,0,,,,,,,,0,2,,
6223666,01:43:43.666,m,let's put.,0,,,,,0,,,,,,,,0,1,,
6224244,01:43:44.244,m,the couch back together.,1,couch,,,,0,,,,,,,,1,0,,
6225876,01:43:45.876,m,and let's heat up your food and I'm going to get your milk okay?,2,food,milk,,,3,your,i,your,,,,,2,4,,
6228120,01:43:48.120,m,sound good?,0,,,,,0,,,,,,,,0,0,,
6229786,01:43:49.786,m,open what?,0,,,,,0,,,,,,,,0,1,,
6231010,01:43:51.10,m,open what?,0,,,,,0,,,,,,,,0,1,,
6235192,01:43:55.192,m,oh you want to keep the house open?,1,house,,,,1,you,,,,,,,1,1,,
6237198,01:43:57.198,m,okay.,0,,,,,0,,,,,,,,0,0,,
6237742,01:43:57.742,m,but while I'm while I'm getting your things you got to be very careful okay?,1,things,,,,4,i,i,your,you,,,,1,4,,
6241074,01:44:01.74,m,yeah you'll be very careful.,0,,,,,1,you,,,,,,,0,1,,
6242366,01:44:02.366,m,come with me.,0,,,,,1,me,,,,,,,0,1,,
6242910,01:44:02.910,m,you want to come with me to get your milk?,1,milk,,,,3,you,me,your,,,,,1,3,,
6244168,01:44:04.168,m,and your dinner?,1,dinner,,,,1,your,,,,,,,1,1,,
6247058,01:44:07.58,m,you want to get dinner?,1,dinner,,,,1,you,,,,,,,1,1,,
6249914,01:44:09.914,m,okay.,0,,,,,0,,,,,,,,0,0,,
6250356,01:44:10.356,m,yeah I'm going to get your milk.,1,milk,,,,2,i,your,,,,,,1,2,,
6253076,01:44:13.76,m,what's wrong?,0,,,,,0,,,,,,,,0,1,,
6254436,01:44:14.436,m,you want to come together?,0,,,,,1,you,,,,,,,0,1,,
6256782,01:44:16.782,m,okay let's come together.,0,,,,,0,,,,,,,,0,1,,
6257428,01:44:17.428,m,come.,0,,,,,0,,,,,,,,0,0,,
6258924,01:44:18.924,m,what?,0,,,,,0,,,,,,,,0,1,,
6259672,01:44:19.672,m,want me to pick you up?,0,,,,,2,me,you,,,,,,0,2,,
6261338,01:44:21.338,m,okay come.,0,,,,,0,,,,,,,,0,0,,
6261814,01:44:21.814,m,uh whoah whoah whoah okay come.,0,,,,,0,,,,,,,,0,0,,
6264772,01:44:24.772,m,let's get.,0,,,,,0,,,,,,,,0,1,,
6265656,01:44:25.656,m,I'm going to show you what we're going to eat okay?,0,,,,,3,i,you,we,,,,,0,4,,
6267900,01:44:27.900,m,let's see oh my gosh we have to clean this area.,1,area,,,,2,we,this,,,,,,1,2,,
6270144,01:44:30.144,m,so much on your table.,1,table,,,,1,your,,,,,,,1,1,,
6271572,01:44:31.572,m,would you like to do some clean up while I get your milk?,2,cleanup,milk,,,3,you,i,your,,,,,1,4,,
6274496,01:44:34.496,m,no?,0,,,,,0,,,,,,,,0,0,,
6274870,01:44:34.870,m,are you getting a little sleepy?,0,,,,,1,you,,,,,,,0,1,,
6276774,01:44:36.774,m,hmm?,0,,,,,0,,,,,,,,0,0,,
6278270,01:44:38.270,m,ice pop for after dinner okay look.,2,icepop,dinner,,,0,,,,,,,,4,0,,
6279460,01:44:39.460,m,we're going to take this ice pop.,1,icepop,,,,2,we,this,,,,,,2,1,,
6281398,01:44:41.398,m,we're going to take it.,0,,,,,2,we,it,,,,,,0,2,,
6282894,01:44:42.894,m,we're going to put it here.,0,,,,,2,we,it,,,,,,0,2,,
6284866,01:44:44.866,m,and when you're done with dinner.,1,dinner,,,,1,you,,,,,,,1,1,,
6288232,01:44:48.232,m,this is just a little piece try.,1,piece,,,,1,this,,,,,,,2,1,,
6294318,01:44:54.318,m,I'm going to show you.,0,,,,,2,i,you,,,,,,0,2,,
6295882,01:44:55.882,m,right xxx.,0,,,,,0,,,,,,,,0,0,,
6296562,01:44:56.562,m,[gasp].,0,,,,,0,,,,,,,,1,0,,
6296970,01:44:56.970,m,when xxx let's see.,0,,,,,0,,,,,,,,0,1,,
6298942,01:44:58.942,m,oh Derin you are lucky.,1,derin,,,,1,you,,,,,,,0,1,,
6301696,01:45:01.696,m,oh this looks good this is salmon mmm.,1,salmon,,,,2,this,this,,,,,,0,2,,
6305572,01:45:05.572,m,so delicious.,0,,,,,0,,,,,,,,0,0,,
6307986,01:45:07.986,m,yum.,0,,,,,0,,,,,,,,0,0,,
6308258,01:45:08.258,m,yum.,0,,,,,0,,,,,,,,0,0,,
6308734,01:45:08.734,m,yum.,0,,,,,0,,,,,,,,0,0,,
6311488,01:45:11.488,m,hmm.,0,,,,,0,,,,,,,,0,0,,
6313256,01:45:13.256,m,it's stuck.,0,,,,,1,it,,,,,,,0,1,,
6314276,01:45:14.276,m,[grunt].,0,,,,,0,,,,,,,,1,0,,
6314990,01:45:14.990,m,help me.,0,,,,,1,me,,,,,,,0,1,,
6316962,01:45:16.962,m,help me?,0,,,,,1,me,,,,,,,0,1,,
6319410,01:45:19.410,m,oh my gosh it's stuck.,0,,,,,1,it,,,,,,,0,1,,
6321212,01:45:21.212,m,oh my gosh uh ah there we go.,0,,,,,0,,,,,,,,0,1,,
6324816,01:45:24.816,m,huh?,0,,,,,0,,,,,,,,0,0,,
6325870,01:45:25.870,m,salmon.,1,salmon,,,,0,,,,,,,,0,0,,
6326618,01:45:26.618,m,smells so good Derin.,1,derin,,,,0,,,,,,,,0,0,,
6328760,01:45:28.760,m,you want should we heat them up for a little bit?,0,,,,,3,you,we,them,,,,,1,3,,
6331242,01:45:31.242,m,right.,0,,,,,0,,,,,,,,0,0,,
6333588,01:45:33.588,m,alright.,0,,,,,0,,,,,,,,0,0,,
6341748,01:45:41.748,m,hold you?,0,,,,,1,you,,,,,,,0,1,,
6345488,01:45:45.488,m,I'm Superman?,1,superman,,,,1,i,,,,,,,0,1,,
6347154,01:45:47.154,m,oh.,0,,,,,0,,,,,,,,0,0,,
6349398,01:45:49.398,m,cool.,0,,,,,0,,,,,,,,0,0,,
6358034,01:45:58.34,m,what's in there?,0,,,,,0,,,,,,,,0,1,,
6362488,01:46:02.488,m,ooh some carrots and broccoli yum.,2,carrots,broccoli,,,0,,,,,,,,2,0,,
6366738,01:46:06.738,m,this is so good look at this.,0,,,,,2,this,this,,,,,,1,2,,
6369798,01:46:09.798,m,you want one of these here.,0,,,,,2,you,these,,,,,,0,2,,
6370342,01:46:10.342,m,here.,0,,,,,0,,,,,,,,0,0,,
6370648,01:46:10.648,m,here.,0,,,,,0,,,,,,,,0,0,,
6370886,01:46:10.886,m,it's for you.,0,,,,,2,it,you,,,,,,0,2,,
6371362,01:46:11.362,m,it's for you.,0,,,,,2,it,you,,,,,,0,2,,
6372416,01:46:12.416,m,it's for you.,0,,,,,2,it,you,,,,,,0,2,,
6373266,01:46:13.266,m,a carrot yeah.,1,carrot,,,,0,,,,,,,,1,0,,
6375918,01:46:15.918,m,yum.,0,,,,,0,,,,,,,,0,0,,
6380270,01:46:20.270,m,yeah.,0,,,,,0,,,,,,,,0,0,,
6435350,01:47:15.350,m,you want to see?,0,,,,,1,you,,,,,,,0,1,,
6438716,01:47:18.716,m,[grunt].,0,,,,,0,,,,,,,,1,0,,
6439158,01:47:19.158,m,I'm going to have you press the start button okay?,1,startbutton,,,,2,i,you,,,,,,2,2,,
6441130,01:47:21.130,m,this one right here.,1,one,,,,1,this,,,,,,,1,0,,
6442252,01:47:22.252,m,yep.,0,,,,,0,,,,,,,,0,0,,
6443102,01:47:23.102,m,press hard.,0,,,,,0,,,,,,,,1,0,,
6444224,01:47:24.224,m,good.,0,,,,,0,,,,,,,,0,0,,
6444700,01:47:24.700,m,yeah press.,0,,,,,0,,,,,,,,1,0,,
6445958,01:47:25.958,m,here.,0,,,,,0,,,,,,,,0,0,,
6447216,01:47:27.216,m,let me see.,0,,,,,1,me,,,,,,,0,1,,
6448848,01:47:28.848,m,okay watch.,0,,,,,0,,,,,,,,1,0,,
6450786,01:47:30.786,m,what's it doing?,0,,,,,1,it,,,,,,,0,2,,
6452826,01:47:32.826,m,round and around and around and around and around and around and around and around.,0,,,,,0,,,,,,,,0,0,,
6457144,01:47:37.144,m,and and around and around and around and around and around and around and around and around and around and around and around.,0,,,,,0,,,,,,,,0,0,,
6463332,01:47:43.332,m,round and around and around and around.,0,,,,,0,,,,,,,,0,0,,
6465338,01:47:45.338,m,round and around and around and around and around and around and around.,0,,,,,0,,,,,,,,0,0,,
6469792,01:47:49.792,m,almost done.,0,,,,,0,,,,,,,,0,0,,
6471050,01:47:51.50,m,three.,0,,,,,0,,,,,,,,0,0,,
6471968,01:47:51.968,m,two.,0,,,,,0,,,,,,,,0,0,,
6473056,01:47:53.56,m,one.,0,,,,,0,,,,,,,,0,0,,
6475674,01:47:55.674,m,whoah.,0,,,,,0,,,,,,,,0,0,,
6476626,01:47:56.626,m,okay let's see let's make sure it's not too hot okay?,0,,,,,1,it,,,,,,,0,3,,
6479210,01:47:59.210,m,let's see here xxx.,0,,,,,0,,,,,,,,0,1,,
6481420,01:48:01.420,m,oh.,0,,,,,0,,,,,,,,0,0,,
6481726,01:48:01.726,m,it's hot hot hot hot.,0,,,,,1,it,,,,,,,0,1,,
6484072,01:48:04.72,m,[gasp].,0,,,,,0,,,,,,,,1,0,,
6487472,01:48:07.472,m,blow.,0,,,,,0,,,,,,,,0,0,,
6488050,01:48:08.50,m,blow.,0,,,,,0,,,,,,,,0,0,,
6493592,01:48:13.592,m,try?,0,,,,,0,,,,,,,,0,0,,
6496210,01:48:16.210,m,is it okay?,0,,,,,1,it,,,,,,,0,1,,
6497570,01:48:17.570,m,pasta okay here.,1,pasta,,,,0,,,,,,,,0,0,,
6498794,01:48:18.794,m,plate's here.,1,plate,,,,0,,,,,,,,1,0,,
6502262,01:48:22.262,m,look it's right here.,0,,,,,1,it,,,,,,,0,1,,
6503384,01:48:23.384,m,I'm going to put it on the table okay?,1,table,,,,2,i,it,,,,,,1,2,,
6505764,01:48:25.764,m,you start with the pasta.,1,pasta,,,,1,you,,,,,,,1,1,,
6507838,01:48:27.838,m,okay.,0,,,,,0,,,,,,,,0,0,,
6509470,01:48:29.470,m,it's a little hot you got to blow on it.,0,,,,,3,it,you,it,,,,,0,3,,
6513312,01:48:33.312,m,I got you a fork too.,1,fork,,,,2,i,you,,,,,,1,2,,
6514196,01:48:34.196,m,good.,0,,,,,0,,,,,,,,0,0,,
6515454,01:48:35.454,m,just blow.,0,,,,,0,,,,,,,,0,0,,
6518242,01:48:38.242,m,I'm going to put this away for dinner okay?,1,dinner,,,,2,i,this,,,,,,1,2,,
6520996,01:48:40.996,m,now all the colors are mixed together.,1,colors,,,,0,,,,,,,,1,0,,
6524294,01:48:44.294,m,put them I'm going to put the plate up.,1,plate,,,,2,them,i,,,,,,1,2,,
6552004,01:49:12.4,m,let's see.,0,,,,,0,,,,,,,,0,1,,
6554622,01:49:14.622,m,you want to put roll up your sleeve?,1,sleeves,,,,2,you,your,,,,,,1,2,,
6558770,01:49:18.770,m,oh a little bumpy.,0,,,,,0,,,,,,,,1,0,,
6559824,01:49:19.824,m,I'm going to put some cream on that.,1,cream,,,,2,i,that,,,,,,1,2,,
6563190,01:49:23.190,m,xxx.,0,,,,,0,,,,,,,,0,0,,
6565298,01:49:25.298,m,go ahead.,0,,,,,0,,,,,,,,0,0,,
6572608,01:49:32.608,m,here let's see.,0,,,,,0,,,,,,,,0,1,,
6574002,01:49:34.2,m,let's cut this.,0,,,,,1,this,,,,,,,0,2,,
6575532,01:49:35.532,m,xxx doot oh it looks so good.,0,,,,,1,it,,,,,,,1,1,,
6577334,01:49:37.334,m,ooh okay.,0,,,,,0,,,,,,,,0,0,,
6579204,01:49:39.204,m,let's try this pasta right here.,1,pasta,,,,1,this,,,,,,,1,1,,
6580598,01:49:40.598,m,it's a little hot.,0,,,,,1,it,,,,,,,0,1,,
6586140,01:49:46.140,m,it's good.,0,,,,,1,it,,,,,,,0,1,,
6589710,01:49:49.710,m,let's see here.,0,,,,,0,,,,,,,,0,1,,
6597258,01:49:57.258,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
6604024,01:50:04.24,m,good pasta?,1,pasta,,,,0,,,,,,,,1,0,,
6608818,01:50:08.818,m,is it hot?,0,,,,,1,it,,,,,,,0,1,,
6610382,01:50:10.382,m,this piece is nice and cool.,1,piece,,,,1,this,,,,,,,1,0,,
6612354,01:50:12.354,m,and I'll try.,0,,,,,1,i,,,,,,,0,1,,
6613986,01:50:13.986,m,some more pasta think you can try?,1,pasta,,,,1,you,,,,,,,1,1,,
6616808,01:50:16.808,m,mmm it's good.,0,,,,,1,it,,,,,,,0,1,,
6617760,01:50:17.760,m,mmm.,0,,,,,0,,,,,,,,0,0,,
6618304,01:50:18.304,m,mmm.,0,,,,,0,,,,,,,,0,0,,
6619460,01:50:19.460,m,no.,0,,,,,0,,,,,,,,0,0,,
6619800,01:50:19.800,m,not too hot.,0,,,,,0,,,,,,,,0,0,,
6621432,01:50:21.432,m,not too hot.,0,,,,,0,,,,,,,,0,0,,
6622656,01:50:22.656,m,blow?,0,,,,,0,,,,,,,,0,0,,
6628096,01:50:28.96,m,good?,0,,,,,0,,,,,,,,0,0,,
6634828,01:50:34.828,m,is it good?,0,,,,,1,it,,,,,,,0,1,,
6643804,01:50:43.804,m,want to try these your um salmon?,1,salmon,,,,2,these,your,,,,,,1,1,,
6646558,01:50:46.558,m,let's see.,0,,,,,0,,,,,,,,0,1,,
6649448,01:50:49.448,m,mmm it's good.,0,,,,,1,it,,,,,,,0,1,,
6650842,01:50:50.842,m,too hot?,0,,,,,0,,,,,,,,0,0,,
6652134,01:50:52.134,m,you okay?,0,,,,,1,you,,,,,,,0,1,,
6653290,01:50:53.290,m,careful.,0,,,,,0,,,,,,,,0,0,,
6655194,01:50:55.194,m,you okay?,0,,,,,1,you,,,,,,,0,1,,
6656622,01:50:56.622,m,make sure you chew chew chew Honey chew chew chew.,1,honey,,,,1,you,,,,,,,1,1,,
6658866,01:50:58.866,m,chew really well okay?,0,,,,,0,,,,,,,,0,0,,
6659682,01:50:59.682,m,chew really well.,0,,,,,0,,,,,,,,0,0,,
6663218,01:51:03.218,m,chew chew.,0,,,,,0,,,,,,,,0,0,,
6665598,01:51:05.598,m,chew very well.,0,,,,,0,,,,,,,,0,0,,
6666482,01:51:06.482,m,go for it.,0,,,,,1,it,,,,,,,0,1,,
6667604,01:51:07.604,m,go for it.,0,,,,,1,it,,,,,,,0,1,,
6669270,01:51:09.270,m,mmm carrots.,1,carrots,,,,0,,,,,,,,2,0,,
6671344,01:51:11.344,m,no sweetie we don't do that right come on.,1,sweetie,,,,2,we,that,,,,,,1,2,,
6672976,01:51:12.976,m,no no no honey.,1,honey,,,,0,,,,,,,,1,0,,
6673894,01:51:13.894,m,no just stay here hey Derin please please please please.,1,derin,,,,0,,,,,,,,0,0,,
6676070,01:51:16.70,m,stay in here.,0,,,,,0,,,,,,,,0,0,,
6677260,01:51:17.260,m,stay in here.,0,,,,,0,,,,,,,,0,0,,
6677940,01:51:17.940,m,[grunt].,0,,,,,0,,,,,,,,1,0,,
6679470,01:51:19.470,m,you want to reach way over there?,0,,,,,1,you,,,,,,,1,1,,
6680762,01:51:20.762,m,you can bring a toy if you want but we stay here for dinner.,2,toy,dinner,,,3,you,you,we,,,,,2,3,,
6682496,01:51:22.496,m,okay?,0,,,,,0,,,,,,,,0,0,,
6683958,01:51:23.958,m,you stay here for dinner.,1,dinner,,,,1,you,,,,,,,1,1,,
6684706,01:51:24.706,m,okay look.,0,,,,,0,,,,,,,,1,0,,
6685250,01:51:25.250,m,let's bring can you bring this one look.,1,one,,,,2,you,this,,,,,,1,2,,
6686712,01:51:26.712,m,let's choose some.,0,,,,,0,,,,,,,,0,2,,
6687494,01:51:27.494,m,here.,0,,,,,0,,,,,,,,0,0,,
6688752,01:51:28.752,m,hold up.,0,,,,,0,,,,,,,,0,0,,
6689160,01:51:29.160,m,let's go to the.,0,,,,,0,,,,,,,,0,2,,
6739650,01:52:19.650,m,I don't see it.,0,,,,,2,i,it,,,,,,0,2,,
6743050,01:52:23.50,m,I don't see it.,0,,,,,2,i,it,,,,,,0,2,,
6747946,01:52:27.946,m,did you see it?,0,,,,,2,you,it,,,,,,0,2,,
6752332,01:52:32.332,m,a saw and a hammer.,2,saw,hammer,,,0,,,,,,,,2,0,,
6759574,01:52:39.574,m,get up here not too hard right not too hard.,0,,,,,0,,,,,,,,0,0,,
6761274,01:52:41.274,m,very gentle.,0,,,,,0,,,,,,,,0,0,,
